11960,0.7,0.3,-0.4,0,0.20
11974,0.6,0.3,-0.3,0,0.21
11988,0.5,0.2,-0.3,0,0.21
12003,0.4,0.1,-0.3,0,0.22
12018,0.3,0.1,-0.3,0,0.22
12033,0.3,0.0,-0.2,0,0.22
12094,0.2,-0.1,-0.3,0.02,0
12108,-0.2,-0.4,-0.2,0.02,0
12123,-0.3,-0.3,0.1,0.02,0
12138,-0.1,0.9,1.1,0.04,0
12152,0.7,3.0,2.3,0.07,0
12167,2.2,5.2,3.0,0.12,0
12181,4.5,4.6,0.2,0,0.00
12196,5.1,4.2,-0.9,0,0.02
12211,4.8,3.7,-1.1,0,0.03
12225,4.3,3.3,-1.0,0,0.05
12239,3.9,2.9,-0.9,0,0.06
12254,3.4,2.6,-0.8,0,0.07
12268,3.1,2.3,-0.8,0,0.08
12282,2.7,2.0,-0.7,0,0.09
12298,2.4,1.8,-0.6,0,0.10
12312,2.1,1.5,-0.6,0,0.11
12326,1.9,1.3,-0.5,0,0.12
12341,1.7,1.2,-0.5,0,0.13
12355,1.5,1.0,-0.5,0,0.13
12369,1.3,0.8,-0.4,0,0.14
12385,1.1,0.7,-0.4,0,0.14
12399,1.0,0.6,-0.4,0,0.15
12413,0.8,0.5,-0.4,0,0.16
12428,0.7,0.4,-0.3,0,0.16
12442,0.6,0.3,-0.3,0,0.16
